Game Turn, Range, Value, Seed, Type, Location
57, 100, 23, 1734359377, sync, Pillage Improvement Chance
57, 100, 76, 991249846, sync, Boosted Yield Chance
57, 100, 89, 3289404087, sync, Boosted Yield Chance
57, 100, 8, 3836815908, sync, Pillage Improvement Chance
57, 100, 15, 371071373, sync, Pillage Improvement Chance
57, 100, 2, 648546114, sync, Pillage Improvement Chance
57, 100, 37, 114123603, sync, Pillage Improvement Chance
57, 100, 92, 1592312976, sync, Boosted Yield Chance
57, 100, 29, 3965698441, sync, Boosted Yield Chance
57, 5, 3, 1253266830, sync, Storm Direction
57, 100, 9, 2889933231, sync, Pillage Improvement Chance
57, 100, 94, 415078844, sync, Pillage Improvement Chance
57, 100, 78, 4042911045, sync, Pillage Improvement Chance
57, 100, 44, 3373481114, sync, Pillage Improvement Chance
57, 100, 92, 1925441995, sync, Boosted Yield Chance
57, 100, 53, 3970471336, sync, Boosted Yield Chance
57, 100, 32, 2303793345, sync, Pillage Improvement Chance
57, 100, 85, 1398311014, sync, Pillage Improvement Chance
57, 100, 88, 3676657575, sync, Pillage Improvement Chance
57, 100, 19, 3787809876, sync, Pillage Improvement Chance
57, 100, 31, 848658429, sync, Boosted Yield Chance
57, 100, 22, 1364509938, sync, Boosted Yield Chance
57, 5, 1, 977651523, sync, Storm Direction
57, 100, 57, 859730368, sync, Pillage Improvement Chance
57, 100, 89, 2461998841, sync, Pillage Improvement Chance
57, 100, 28, 3831905854, sync, Pillage Improvement Chance
57, 100, 38, 1215534239, sync, Pillage Improvement Chance
57, 100, 61, 1652091372, sync, Boosted Yield Chance
57, 100, 82, 2638852533, sync, Boosted Yield Chance
57, 100, 29, 3548643402, sync, Pillage Improvement Chance
57, 100, 25, 1250352059, sync, Pillage Improvement Chance
57, 100, 28, 1073789144, sync, Pillage Improvement Chance
57, 100, 17, 1202762801, sync, Pillage Improvement Chance
57, 100, 69, 738842390, sync, Boosted Yield Chance
57, 100, 59, 2965207191, sync, Boosted Yield Chance
57, 5, 0, 2536802948, sync, Storm Direction
57, 5, 0, 162226797, sync, Storm Direction Preview
57, 25, 19, 591679138, sync, Active Volcano Roll
57, 5906, 5368, 3344369459, sync, Random Event Roll
57, 6, 0, 3903965936, sync, Pick Storm Start Plot
57, 5, 2, 623425641, sync, Storm Direction Preview
57, 15, 12, 2226959086, sync, Choosing a Citizen Name
57, 100, 37, 3572556687, sync, Pillage Improvement Chance
57, 100, 44, 1602266652, sync, Pillage Improvement Chance
57, 100, 72, 1913352741, sync, Pillage Improvement Chance
57, 100, 76, 3108311034, sync, Pillage Improvement Chance
57, 100, 92, 3265407403, sync, Pillage Improvement Chance
57, 100, 16, 3976202248, sync, Pillage Improvement Chance
57, 100, 19, 698747809, sync, Pillage Improvement Chance
57, 100, 16, 851718598, sync, Pillage Improvement Chance
57, 100, 21, 702002567, sync, Boosted Yield Chance
57, 100, 92, 932289716, sync, Pillage Improvement Chance
57, 100, 78, 3992371421, sync, Pillage Improvement Chance
57, 100, 39, 3368133714, sync, Pillage Improvement Chance
57, 100, 78, 1676682019, sync, Pillage Improvement Chance
57, 100, 3, 3355824160, sync, Pillage Improvement Chance
57, 100, 31, 144936409, sync, Pillage Improvement Chance
57, 100, 96, 1370600350, sync, Pillage Improvement Chance
57, 100, 63, 4153921151, sync, Pillage Improvement Chance
57, 100, 61, 2714226252, sync, Boosted Yield Chance
57, 100, 51, 2645962389, sync, Pillage Improvement Chance
57, 100, 49, 2231462826, sync, Pillage Improvement Chance
57, 100, 19, 2145702811, sync, Pillage Improvement Chance
57, 100, 30, 835289912, sync, Pillage Improvement Chance
57, 100, 94, 1310203665, sync, Pillage Improvement Chance
57, 100, 91, 4058159222, sync, Pillage Improvement Chance
57, 100, 25, 3912437367, sync, Pillage Improvement Chance
57, 100, 52, 1076861668, sync, Pillage Improvement Chance
57, 100, 58, 2244909901, sync, Boosted Yield Chance
57, 100, 62, 2530723330, sync, Pillage Improvement Chance
57, 100, 31, 2680167187, sync, Pillage Improvement Chance
57, 100, 44, 1354596688, sync, Pillage Improvement Chance
57, 100, 39, 1911988041, sync, Pillage Improvement Chance
57, 100, 4, 1711292494, sync, Pillage Improvement Chance
57, 100, 61, 201807215, sync, Pillage Improvement Chance
57, 100, 35, 2650890876, sync, Pillage Improvement Chance
57, 100, 75, 1518397189, sync, Pillage Improvement Chance
57, 100, 47, 3257144154, sync, Pillage Improvement Chance
57, 100, 60, 2027805067, sync, Pillage Improvement Chance
57, 100, 85, 2604673640, sync, Pillage Improvement Chance
57, 100, 75, 3685609089, sync, Pillage Improvement Chance
57, 100, 24, 3229616934, sync, Pillage Improvement Chance
57, 100, 66, 1062110055, sync, Pillage Improvement Chance
57, 100, 23, 2837546260, sync, Pillage Improvement Chance
57, 100, 73, 994701757, sync, Pillage Improvement Chance
57, 100, 82, 3142693810, sync, Pillage Improvement Chance
57, 100, 41, 3560304387, sync, Pillage Improvement Chance
57, 100, 83, 1763434112, sync, Pillage Improvement Chance
57, 100, 50, 3584617657, sync, Pillage Improvement Chance
57, 100, 7, 2166577406, sync, Pillage Improvement Chance
57, 100, 85, 329152607, sync, Pillage Improvement Chance
57, 100, 36, 3684721324, sync, Pillage Improvement Chance
57, 100, 17, 1583520629, sync, Pillage Improvement Chance
57, 100, 89, 752355082, sync, Boosted Yield Chance
57, 100, 20, 3856415611, sync, Pillage Improvement Chance
57, 100, 44, 889650584, sync, Pillage Improvement Chance
57, 100, 44, 1892579825, sync, Pillage Improvement Chance
57, 100, 10, 1920436694, sync, Pillage Improvement Chance
57, 100, 8, 443094103, sync, Pillage Improvement Chance
57, 100, 67, 356145988, sync, Pillage Improvement Chance
57, 100, 92, 2889860141, sync, Pillage Improvement Chance
57, 100, 8, 3971640674, sync, Pillage Improvement Chance
57, 100, 55, 343973619, sync, Pillage Improvement Chance
57, 100, 34, 2384717744, sync, Pillage Improvement Chance
57, 100, 71, 1476490793, sync, Pillage Improvement Chance
57, 100, 64, 3075866030, sync, Pillage Improvement Chance
57, 100, 14, 2776381263, sync, Pillage Improvement Chance
57, 100, 29, 618122972, sync, Pillage Improvement Chance
57, 100, 38, 1259490277, sync, Pillage Improvement Chance
57, 100, 19, 1644709562, sync, Pillage Improvement Chance
57, 100, 72, 820967787, sync, Pillage Improvement Chance
57, 100, 57, 3112238280, sync, Pillage Improvement Chance
57, 100, 3, 2476786017, sync, Pillage Improvement Chance
57, 100, 96, 140776582, sync, Pillage Improvement Chance
57, 100, 0, 4135698759, sync, Pillage Improvement Chance
57, 100, 10, 34413940, sync, Pillage Improvement Chance
57, 100, 10, 440865437, sync, Pillage Improvement Chance
57, 100, 11, 442299154, sync, Pillage Improvement Chance
57, 100, 1, 495921891, sync, Pillage Improvement Chance
57, 100, 23, 60333280, sync, Pillage Improvement Chance
57, 100, 13, 1023884185, sync, Pillage Improvement Chance
57, 100, 86, 563293790, sync, Pillage Improvement Chance
57, 100, 71, 3732902463, sync, Pillage Improvement Chance
57, 100, 11, 3063588620, sync, Pillage Improvement Chance
57, 100, 56, 503773269, sync, Pillage Improvement Chance
57, 100, 89, 2405421674, sync, Pillage Improvement Chance
57, 100, 75, 3856995163, sync, Boosted Yield Chance
57, 100, 13, 3251709944, sync, Pillage Improvement Chance
57, 100, 37, 571196625, sync, Pillage Improvement Chance
57, 100, 80, 1604365110, sync, Pillage Improvement Chance
57, 100, 96, 3445066295, sync, Pillage Improvement Chance
57, 100, 85, 4159490980, sync, Pillage Improvement Chance
57, 100, 11, 3669417229, sync, Pillage Improvement Chance
57, 100, 27, 474236098, sync, Pillage Improvement Chance
57, 100, 1, 1175491283, sync, Pillage Improvement Chance
57, 100, 34, 66911760, sync, Pillage Improvement Chance
57, 100, 55, 1484864777, sync, Pillage Improvement Chance
57, 100, 31, 2375412494, sync, Pillage Improvement Chance
57, 100, 43, 1363642671, sync, Pillage Improvement Chance
57, 100, 62, 1889266492, sync, Pillage Improvement Chance
57, 100, 13, 2692194501, sync, Pillage Improvement Chance
57, 100, 63, 592030234, sync, Pillage Improvement Chance
57, 100, 96, 2722990411, sync, Pillage Improvement Chance
57, 100, 75, 4124737320, sync, Pillage Improvement Chance
57, 100, 88, 3249964097, sync, Pillage Improvement Chance
57, 100, 2, 3796389350, sync, Pillage Improvement Chance
57, 100, 72, 107573031, sync, Pillage Improvement Chance
57, 100, 77, 3119277524, sync, Pillage Improvement Chance
57, 100, 38, 3332776829, sync, Pillage Improvement Chance
57, 100, 43, 1664836210, sync, Pillage Improvement Chance
57, 100, 93, 1853085379, sync, Pillage Improvement Chance
57, 100, 49, 4036234048, sync, Boosted Yield Chance
57, 100, 17, 2113305209, sync, Pillage Improvement Chance
57, 100, 96, 769209278, sync, Pillage Improvement Chance
57, 100, 2, 4130544671, sync, Pillage Improvement Chance
57, 100, 84, 89037676, sync, Pillage Improvement Chance
57, 100, 48, 3613082933, sync, Pillage Improvement Chance
57, 100, 2, 2096156106, sync, Pillage Improvement Chance
57, 100, 23, 91708219, sync, Pillage Improvement Chance
57, 100, 31, 1010827864, sync, Pillage Improvement Chance
57, 100, 21, 1342701489, sync, Pillage Improvement Chance
57, 100, 40, 926284950, sync, Pillage Improvement Chance
57, 100, 46, 1727426583, sync, Pillage Improvement Chance
57, 100, 66, 1977543684, sync, Pillage Improvement Chance
57, 100, 65, 2867586541, sync, Pillage Improvement Chance
57, 100, 94, 2832026658, sync, Pillage Improvement Chance
57, 100, 50, 4041733811, sync, Pillage Improvement Chance
57, 100, 94, 2170602608, sync, Pillage Improvement Chance
57, 100, 28, 4037932009, sync, Pillage Improvement Chance
57, 100, 10, 1234700398, sync, Pillage Improvement Chance
57, 100, 16, 459361039, sync, Pillage Improvement Chance
57, 100, 45, 702920604, sync, Pillage Improvement Chance
57, 100, 61, 1936254373, sync, Pillage Improvement Chance
57, 100, 62, 2621455738, sync, Pillage Improvement Chance
57, 100, 91, 2691795243, sync, Pillage Improvement Chance
57, 100, 32, 3932467592, sync, Pillage Improvement Chance
57, 100, 94, 1378301729, sync, Boosted Yield Chance
57, 1, 0, 4060395334, sync, GetNextBuyablePlot picker
57, 2, 1, 33393927, sync, GetNextBuyablePlot picker
57, 2, 1, 4099366452, sync, GetNextBuyablePlot picker
57, 1, 0, 3089048669, sync, GetNextBuyablePlot picker
57, 2, 1, 2672099794, sync, GetNextBuyablePlot picker
57, 2, 1, 2438722211, sync, GetNextBuyablePlot picker
57, 0, 0, 4112918944, sync, Unit Combat Damage
57, 100, 92, 3551439193, sync, Random value for CombatResults Object
57, 100, 33, 3972884766, sync, Random value for CombatResults Object
57, 100, 77, 1420891647, sync, Random value for CombatResults Object
57, 0, 0, 3327410124, sync, Unit Combat Damage
57, 0, 0, 1092059669, sync, Unit Combat Damage
57, 100, 89, 3521313066, sync, Random value for CombatResults Object
57, 100, 95, 3859485467, sync, Random value for CombatResults Object
57, 100, 39, 4100689080, sync, Random value for CombatResults Object
57, 1, 0, 1694182033, sync, Random Direction
57, 18, 2, 1125088758, sync, Random Direction
57, 1, 0, 675137015, sync, Random Direction
57, 4, 3, 3366501476, sync, Random Direction
57, 17, 10, 4069973709, sync, Random Direction
57, 1, 0, 2712503170, sync, Random Direction
57, 1, 0, 1837025939, sync, Random Direction
57, 22, 13, 1097284304, sync, Random Direction
57, 1, 0, 2579471049, sync, Random Direction
57, 6, 2, 2553566670, sync, Random Direction
57, 17, 2, 1807842543, sync, Random Direction
57, 20, 11, 625816572, sync, Random Direction
57, 11, 4, 2560498309, sync, Random Direction
57, 5, 0, 1866727642, sync, Random Direction
57, 22, 2, 450033931, sync, Random Direction
57, 39, 26, 490181608, sync, Random Direction
57, 53, 34, 2905266689, sync, Random Direction
57, 16, 5, 2809221286, sync, Random Direction
57, 28, 14, 1479940839, sync, Choose random agenda
57, 7, 4, 2162558612, sync, Choosing random tech boost to grant based on era, Player: 6
57, 6, 2, 2724861245, sync, Choosing random tech boost to grant based on era, Player: 6
57, 5, 4, 1674694962, sync, Choosing random tech boost to grant based on era, Player: 6
57, 4, 1, 3971972739, sync, Choosing random civic boost to grant based on era, Player: 6
57, 3, 1, 1114044416, sync, Choosing random civic boost to grant based on era, Player: 6
57, 2, 1, 1969735737, sync, Choosing random civic boost to grant based on era, Player: 6
57, 1, 0, 4048014974, sync, GetNextBuyablePlot picker
57, 1, 0, 1341226975, sync, GetNextBuyablePlot picker
57, 1, 0, 608408620, sync, GetNextBuyablePlot picker
57, 1, 0, 3455299317, sync, GetNextBuyablePlot picker
57, 1, 0, 1989039242, sync, GetNextBuyablePlot picker
57, 1, 0, 1159215867, sync, GetNextBuyablePlot picker
57, 4, 1, 644597528, sync, GetNextBuyablePlot picker
57, 9, 5, 1193100657, sync, Random Promotion
57, 8, 1, 2567253846, sync, Random Promotion
57, 7, 5, 774212567, sync, Random Promotion
57, 6, 4, 3588373700, sync, Random Promotion
57, 5, 3, 3278882733, sync, Random Promotion
57, 4, 2, 2721901282, sync, Random Promotion
57, 3, 2, 2957839987, sync, Random Promotion
57, 2, 1, 3945292080, sync, Random Promotion
57, 1, 0, 3371053481, sync, Random Promotion
57, 2, 0, 1916982062, sync, Generating a random new Great Person
57, 1, 0, 106962639, sync, Random Direction
57, 8, 5, 1667915868, sync, Random Direction
57, 10, 2, 2697936741, sync, Random Direction
57, 10, 1, 1252848698, sync, Random Direction
57, 12, 0, 485087467, sync, Random Direction
57, 1, 0, 7022152, sync, Random Direction
57, 9, 2, 3069799649, sync, Random Direction
57, 10, 3, 1046878726, sync, Random Direction
57, 1, 0, 1410013383, sync, Random Direction
57, 1, 0, 3677380340, sync, Random Direction
57, 12, 9, 1967060509, sync, Random Direction
57, 8, 4, 3527004306, sync, Random Direction
57, 10, 4, 2199288419, sync, Random Direction
57, 15, 8, 1970173536, sync, Random Direction
57, 9, 0, 2522470169, sync, Random Direction
57, 24, 14, 438330334, sync, Choosing a Citizen Name
57, 23, 10, 2582403519, sync, Choosing a Citizen Name
57, 22, 14, 1974769804, sync, Choosing a Citizen Name
57, 21, 7, 2896677845, sync, Choosing a Citizen Name
57, 20, 19, 1598742506, sync, Choosing a Citizen Name
57, 19, 18, 4229354203, sync, Choosing a Citizen Name
57, 18, 6, 4200116600, sync, Choosing a Citizen Name
57, 17, 1, 1487294545, sync, Choosing a Citizen Name
57, 16, 7, 451874998, sync, Choosing a Citizen Name
57, 5, 0, 1906688439, sync, Generating a random new Great Person
57, 3, 1, 790850852, sync, GetNextBuyablePlot picker
57, 1, 0, 1798217869, sync, GetNextBuyablePlot picker
57, 2, 0, 3520299586, sync, GetNextBuyablePlot picker
57, 1, 0, 1238024787, sync, GetNextBuyablePlot picker
57, 1, 0, 2445031312, sync, GetNextBuyablePlot picker
57, 2, 0, 4017207433, sync, GetNextBuyablePlot picker
57, 1, 0, 479953038, sync, GetNextBuyablePlot picker
57, 0, 0, 188035247, sync, Unit Combat Damage
57, 0, 0, 282410172, sync, Unit Combat Damage
57, 100, 90, 3635696709, sync, Random value for CombatResults Object
57, 100, 80, 3906148250, sync, Random value for CombatResults Object
57, 100, 94, 3459131595, sync, Random value for CombatResults Object
57, 10, 8, 4061620392, sync, Random Direction
57, 1, 0, 3486183361, sync, Random Direction
57, 1, 0, 3199931238, sync, Random Direction
57, 2, 0, 477398695, sync, GetNextBuyablePlot picker
57, 2, 0, 718169940, sync, GetNextBuyablePlot picker
57, 1, 0, 1549125373, sync, GetNextBuyablePlot picker
57, 1, 0, 2547318770, sync, GetNextBuyablePlot picker
57, 2, 1, 4074300995, sync, GetNextBuyablePlot picker
57, 1, 0, 2538906816, sync, GetNextBuyablePlot picker
57, 1, 0, 1706874361, sync, GetNextBuyablePlot picker
57, 1, 0, 2452564286, sync, GetNextBuyablePlot picker
57, 9, 2, 1083810719, sync, Random Promotion
57, 8, 6, 1027558636, sync, Random Promotion
57, 7, 3, 3354122421, sync, Random Promotion
57, 6, 0, 2356190026, sync, Random Promotion
57, 5, 2, 8313531, sync, Random Promotion
57, 4, 1, 2219461592, sync, Random Promotion
57, 3, 1, 2010008369, sync, Random Promotion
57, 2, 1, 1990533654, sync, Random Promotion
57, 1, 0, 3350620055, sync, Random Promotion
57, 6, 2, 302271876, sync, Random Direction
57, 1, 0, 1938516333, sync, Random Direction
57, 8, 3, 3821619618, sync, Random Direction
57, 17, 11, 1718609459, sync, Random Direction
57, 1, 0, 3023748592, sync, Random Direction
57, 14, 2, 2055352169, sync, Random Direction
57, 1, 0, 672554478, sync, Random Direction
57, 58, 30, 4130910863, sync, Random Direction
57, 1, 0, 2250623260, sync, Random Direction
57, 12, 0, 1225087269, sync, Random Direction
57, 11, 4, 269380346, sync, Random Direction
57, 1, 0, 1914169515, sync, Random Direction
57, 1, 0, 1012161288, sync, Random Direction
57, 7, 6, 3554108065, sync, Random Direction
57, 1, 0, 4232592582, sync, Random Direction
57, 1, 0, 3026871431, sync, Random Direction
57, 9, 6, 1129848756, sync, Random Direction
57, 15, 13, 3211167709, sync, Random Direction
57, 16, 7, 3992674130, sync, Random Direction
57, 17, 1, 1988018723, sync, Random Direction
57, 10, 0, 489784096, sync, Random Direction
57, 45, 36, 248038617, sync, Random Direction
57, 12, 8, 3494649502, sync, Random Direction
57, 16, 2, 2918276479, sync, Random Direction
57, 6, 4, 695972172, sync, Random Direction
57, 5, 0, 3329742229, sync, Random Direction
57, 9, 3, 173508266, sync, Random Direction
57, 12, 9, 1674072731, sync, Random Direction
57, 33, 32, 3294139960, sync, Random Direction
57, 10, 1, 4274861585, sync, Random Direction
57, 8, 7, 637494134, sync, Random Direction
57, 34, 13, 3780083063, sync, Random Direction
57, 13, 8, 1746722276, sync, Random Direction
57, 14, 1, 2721981005, sync, Random Direction
57, 6, 4, 393625858, sync, Random Direction
57, 5, 1, 3467934227, sync, Random Direction
57, 13, 10, 1035727952, sync, Random Direction
57, 8, 3, 3545732681, sync, Random Direction
57, 14, 8, 1904962382, sync, Random Direction
57, 16, 4, 2674041967, sync, Random Direction
57, 15, 10, 1207174524, sync, Random Direction
57, 25, 14, 3061468677, sync, Choosing a Citizen Name
57, 24, 9, 2461462106, sync, Choosing a Citizen Name
57, 23, 1, 1746868363, sync, Choosing a Citizen Name
57, 22, 2, 356121960, sync, Choosing a Citizen Name
57, 21, 12, 458671489, sync, Choosing a Citizen Name
57, 20, 19, 2531628582, sync, Choosing a Citizen Name
57, 19, 12, 4209291879, sync, Choosing a Citizen Name
57, 18, 4, 2758117396, sync, Choosing a Citizen Name
57, 17, 10, 1109997757, sync, Choosing a Citizen Name
57, 2, 1, 2584014514, sync, GetNextBuyablePlot picker
57, 1, 0, 3833597443, sync, GetNextBuyablePlot picker
57, 2, 1, 3894219136, sync, GetNextBuyablePlot picker
57, 2, 1, 3098911673, sync, GetNextBuyablePlot picker
57, 2, 1, 2538554366, sync, GetNextBuyablePlot picker
57, 1, 0, 2817230687, sync, GetNextBuyablePlot picker
57, 1, 0, 352437676, sync, GetNextBuyablePlot picker
57, 0, 0, 184795765, sync, Unit Combat Damage
57, 100, 32, 4049052170, sync, Random value for CombatResults Object
57, 100, 65, 1399536251, sync, Random value for CombatResults Object
57, 100, 76, 2795212952, sync, Random value for CombatResults Object
57, 0, 0, 3285913841, sync, Unit Combat Damage
57, 0, 0, 1859507414, sync, Unit Combat Damage
57, 100, 77, 1265173335, sync, Random value for CombatResults Object
57, 100, 97, 3339001412, sync, Random value for CombatResults Object
57, 100, 21, 4177447725, sync, Random value for CombatResults Object
57, 0, 0, 942827618, sync, Unit Combat Damage
57, 100, 52, 3876617715, sync, Random value for CombatResults Object
57, 100, 37, 2237127344, sync, Random value for CombatResults Object
57, 100, 13, 1596583209, sync, Random value for CombatResults Object
57, 25, 5, 567453870, sync, Random Direction
57, 2, 0, 984286799, sync, Random Direction
57, 18, 11, 114815452, sync, Random Direction
57, 1, 0, 2714448613, sync, Random Direction
57, 1, 0, 1327800762, sync, Random Direction
57, 6, 3, 733722731, sync, Random Direction
57, 1, 0, 2665500616, sync, Random Direction
57, 7, 6, 2055280737, sync, Random Direction
57, 32, 21, 4201324422, sync, Random Direction
57, 1, 0, 2866507847, sync, Random Direction
57, 1, 0, 2039390324, sync, Random Direction
57, 5, 4, 3293960605, sync, Random Direction
57, 17, 11, 3981028882, sync, Random Direction
57, 1, 0, 2941569507, sync, Random Direction
57, 1, 0, 1160728544, sync, Random Direction
57, 7, 6, 2260431513, sync, Random Direction
57, 10, 3, 4128282974, sync, Random Direction
57, 19, 0, 1350574399, sync, Random Direction
57, 20, 14, 107579916, sync, Random Direction
57, 5, 1, 3024592725, sync, Random Direction
57, 2, 0, 1707666794, sync, GetNextBuyablePlot picker
57, 9, 0, 417305179, sync, Random Direction
57, 10, 0, 53164792, sync, Random Direction
57, 7, 2, 422566865, sync, Random Direction
57, 7, 3, 1660974646, sync, Random Direction
57, 9, 3, 1861941559, sync, Random Direction
57, 9, 6, 1884622500, sync, Random Direction
57, 11, 6, 3045417997, sync, Random Direction
57, 5, 3, 2639642562, sync, Random Direction
57, 1, 0, 2952524243, sync, GetNextBuyablePlot picker
57, 5, 2, 1311142160, sync, Random Direction
57, 6, 4, 2133931017, sync, Random Direction
57, 3, 1, 2915309070, sync, Random Direction
57, 9, 5, 1477040175, sync, Random Direction
57, 1, 0, 2674495036, sync, GetNextBuyablePlot picker
57, 10, 1, 1202718661, sync, Random Direction
57, 6, 1, 800032026, sync, Random Direction
57, 10, 9, 1415956555, sync, Random Direction
57, 4, 1, 3881783848, sync, Random Direction
57, 10, 3, 1099848513, sync, Random Direction
57, 1, 0, 1588648166, sync, GetNextBuyablePlot picker
57, 0, 0, 1531354663, sync, Unit Combat Damage
57, 100, 38, 2590730452, sync, Random value for CombatResults Object
57, 100, 77, 1638165117, sync, Random value for CombatResults Object
57, 100, 89, 3307314546, sync, Random value for CombatResults Object
57, 0, 0, 3849647555, sync, Unit Combat Damage
57, 100, 59, 3984604736, sync, Random value for CombatResults Object
57, 100, 27, 2551329145, sync, Random value for CombatResults Object
57, 100, 14, 1198005950, sync, Random value for CombatResults Object
57, 0, 0, 631712543, sync, Unit Combat Damage
57, 100, 61, 810221164, sync, Random value for CombatResults Object
57, 100, 59, 2633722933, sync, Random value for CombatResults Object
57, 100, 10, 2550360266, sync, Random value for CombatResults Object
57, 1, 0, 429742651, sync, GetNextBuyablePlot picker
57, 7, 5, 2652869976, sync, Random Direction
57, 18, 15, 3439564465, sync, Random Direction
57, 4, 2, 3763816342, sync, Random Direction
57, 5, 1, 2432524055, sync, Random Direction
57, 10, 3, 1369747204, sync, Random Direction
57, 9, 1, 1367993581, sync, Random Direction
57, 5, 3, 708331298, sync, Random Direction
57, 1, 0, 3320763827, sync, GetNextBuyablePlot picker
57, 10, 5, 3342841712, sync, Random Direction
57, 8, 6, 2426759913, sync, Random Direction
57, 7, 6, 3593974638, sync, Random Direction
57, 9, 0, 3816233487, sync, Random Direction
57, 13, 8, 440457884, sync, Random Direction
57, 2, 0, 2699087013, sync, GetNextBuyablePlot picker
57, 1, 0, 716150906, sync, GetNextBuyablePlot picker
57, 11, 10, 2509588523, sync, Random Direction
57, 4, 0, 3905881224, sync, Random Direction
57, 4, 3, 1018596897, sync, Random Direction
57, 9, 4, 3348021830, sync, Random Direction
57, 9, 4, 2132687879, sync, Random Direction
57, 8, 3, 2324947252, sync, Random Direction
57, 9, 4, 1909255005, sync, Random Direction
57, 12, 2, 2330246354, sync, Random Direction
57, 2, 0, 827888035, sync, GetNextBuyablePlot picker
57, 3, 0, 103275680, sync, Random Direction
57, 5, 0, 133292121, sync, Random Direction
57, 5, 0, 841864222, sync, Random Direction
57, 10, 9, 22586623, sync, Random Direction
57, 5, 1, 4047381196, sync, Random Direction
57, 4, 3, 1540827413, sync, Random Direction
57, 4, 3, 3294565418, sync, Random Direction
57, 3, 0, 3608973851, sync, Random Direction
57, 1, 0, 663789496, sync, GetNextBuyablePlot picker
57, 1, 0, 697188753, sync, GetNextBuyablePlot picker
57, 2, 1, 2427603190, sync, GetNextBuyablePlot picker
57, 2, 0, 3530044663, sync, GetNextBuyablePlot picker
57, 1, 0, 76283748, sync, GetNextBuyablePlot picker
57, 1, 0, 2193909197, sync, GetNextBuyablePlot picker
57, 3, 1, 1311899266, sync, GetNextBuyablePlot picker
57, 1, 0, 1633757587, sync, GetNextBuyablePlot picker
57, 4, 3, 2344332752, sync, GetNextBuyablePlot picker
57, 1, 0, 3971912137, sync, GetNextBuyablePlot picker
57, 1, 0, 2818932942, sync, GetNextBuyablePlot picker
57, 1, 0, 619367407, sync, GetNextBuyablePlot picker
57, 3, 1, 2885015292, sync, GetNextBuyablePlot picker
57, 1, 0, 1645576581, sync, GetNextBuyablePlot picker
57, 1, 0, 1115479002, sync, GetNextBuyablePlot picker
57, 1, 0, 3200399371, sync, GetNextBuyablePlot picker
57, 1, 0, 2303157992, sync, GetNextBuyablePlot picker
57, 3, 0, 3023155457, sync, GetNextBuyablePlot picker
57, 1, 0, 81583014, sync, GetNextBuyablePlot picker
57, 1, 0, 1700415975, sync, GetNextBuyablePlot picker
57, 2, 1, 2040531348, sync, GetNextBuyablePlot picker
57, 3, 0, 2290572349, sync, GetNextBuyablePlot picker
57, 1, 0, 871042098, sync, GetNextBuyablePlot picker
57, 1, 0, 3648494979, sync, GetNextBuyablePlot picker
57, 5, 4, 540945152, sync, GetNextBuyablePlot picker
57, 1, 0, 3985801017, sync, GetNextBuyablePlot picker
57, 3, 0, 2839132542, sync, GetNextBuyablePlot picker
57, 1, 0, 428642015, sync, GetNextBuyablePlot picker
57, 1, 0, 3554342700, sync, GetNextBuyablePlot picker
57, 4, 0, 1133696501, sync, GetNextBuyablePlot picker
57, 4, 3, 859041674, sync, GetNextBuyablePlot picker
57, 1, 0, 4006951419, sync, GetNextBuyablePlot picker
57, 2, 1, 999709208, sync, GetNextBuyablePlot picker
57, 5, 4, 4110933105, sync, GetNextBuyablePlot picker
57, 1, 0, 3924392534, sync, GetNextBuyablePlot picker
57, 1, 0, 808680151, sync, GetNextBuyablePlot picker
57, 4, 0, 3466788804, sync, GetNextBuyablePlot picker
57, 1, 0, 988597933, sync, GetNextBuyablePlot picker
57, 1, 0, 77260258, sync, GetNextBuyablePlot picker
57, 3, 1, 1456139635, sync, GetNextBuyablePlot picker
57, 1, 0, 2729595952, sync, GetNextBuyablePlot picker
57, 1, 0, 3904153769, sync, GetNextBuyablePlot picker
57, 2, 1, 2080734766, sync, GetNextBuyablePlot picker
57, 1, 0, 3227315663, sync, GetNextBuyablePlot picker
57, 2, 1, 3038806876, sync, GetNextBuyablePlot picker
57, 1, 0, 4228261477, sync, GetNextBuyablePlot picker
57, 0, 0, 2238664506, sync, Unit Combat Damage
57, 100, 60, 3143931883, sync, Random value for CombatResults Object
57, 100, 42, 2598402376, sync, Random value for CombatResults Object
57, 100, 69, 1815593953, sync, Random value for CombatResults Object
57, 0, 0, 2993890566, sync, Unit Combat Damage
57, 0, 0, 955434951, sync, Unit Combat Damage
57, 100, 45, 1126687220, sync, Random value for CombatResults Object
57, 100, 25, 1972092189, sync, Random value for CombatResults Object
57, 100, 75, 1099729810, sync, Random value for CombatResults Object
57, 14, 3, 3226081635, sync, Choosing a Citizen Name
58, 5, 1, 953887072, sync, Storm Direction
58, 100, 91, 1546391065, sync, Pillage Improvement Chance
58, 100, 0, 3949186782, sync, Pillage Improvement Chance
58, 100, 55, 3860671, sync, Pillage Improvement Chance
58, 100, 38, 2394520460, sync, Pillage Improvement Chance
58, 100, 22, 1659269845, sync, Boosted Yield Chance
58, 100, 10, 953809642, sync, Boosted Yield Chance
58, 100, 38, 440357339, sync, Pillage Improvement Chance
58, 100, 44, 1648936056, sync, Pillage Improvement Chance
58, 100, 17, 1906861905, sync, Pillage Improvement Chance
