Game Turn, Player, City, Food Adv., Prod. Adv., Construct, Order Source
39, 0, LOC_CITY_NAME_SENA, 6.12, 0.70, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: -0.1, YIELD_FAITH: 0.0, , 
39, 4, LOC_CITY_NAME_QASR_IBRIM, 6.33, 1.19, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: -0.1, , 
39, 4, LOC_CITY_NAME_HEH, 4.49, 1.49, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: -0.1, YIELD_FAITH: 0.0, , 
40, 5, LOC_CITY_NAME_ALEXANDRIA_TROAS, , , UNIT_SETTLER, Settle City Op, CONTRACT 758
40, 5, LOC_CITY_NAME_FEZ, , CONTRACT 758, IN PROGRESS, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 726.0, Settle City Op
56, 5, LOC_CITY_NAME_ALEXANDRIA_TROAS, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 134.6
56, 5, LOC_CITY_NAME_ALEXANDRIA_LATMUS, , , BUILDING_STAR_FORT, Default Specialization, , , Value 1106.2
56, 6, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1144
56, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 1144, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 522.0, Build City Improvement
56, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , , DISTRICT_CAMPUS, Build City District, CONTRACT 1148
56, 6, LOC_CITY_NAME_FORTALEZA, , CONTRACT 1125, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_ENCAMPMENT, VALUE 2438.7, Build City District
56, 6, LOC_CITY_NAME_FORTALEZA, , CONTRACT 1144, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 522.0, Build City Improvement
56, 6, LOC_CITY_NAME_FORTALEZA, , , BUILDING_MUSEUM_ARTIFACT, Build City Building, CONTRACT 1146
56, 6, LOC_CITY_NAME_JERUSALEM, , CONTRACT 1144, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 522.0, Build City Improvement
56, 6, LOC_CITY_NAME_JERUSALEM, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1147
56, 6, FAITH PURCHASE, , , UNIT_APOSTLE, Unknown, CONTRACT 1150
56, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 1167, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 721.0, Build City Improvement
56, 6, LOC_CITY_NAME_SAO_PAULO, , CONTRACT 1167, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 721.0, Build City Improvement
56, 6, LOC_CITY_NAME_FORTALEZA, , CONTRACT 1167, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 721.0, Build City Improvement
56, 6, LOC_CITY_NAME_CURITIBA, , CONTRACT 1167, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 721.0, Build City Improvement
56, 6, LOC_CITY_NAME_SALVADOR, , CONTRACT 1167, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 721.0, Build City Improvement
56, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 1167, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 721.0, Build City Improvement
56, 7, LOC_CITY_NAME_AACHEN, , , DISTRICT_THEATER, Build City District, CONTRACT 1152
56, 7, LOC_CITY_NAME_MAGDEBURG, , , BUILDING_ALCHEMICAL_SOCIETY, Default Specialization, , , Value 2542.4
56, 7, LOC_CITY_NAME_COLOGNE, , , BUILDING_TEMPLE, Default Specialization, , , Value 2448.7
56, 7, LOC_CITY_NAME_BERLIN, , CONTRACT 1082, COMPLETED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1788.0, Settle City Op
56, 7, LOC_CITY_NAME_BERLIN, , , DISTRICT_ENTERTAINMENT_COMPLEX, Build City District, CONTRACT 1083
56, 7, LOC_CITY_NAME_DORTMUND, , CONTRACT 1169, SUBMITTED, NO_UNIT, BUILDING_TEMPLE, NO_DISTRICT, VALUE 1563.0, Build City Building
56, 7, LOC_CITY_NAME_MAINZ, , CONTRACT 1170, SUBMITTED, NO_UNIT, BUILDING_LIBRARY, NO_DISTRICT, VALUE 2983.0, Build City Building
56, 7, LOC_CITY_NAME_COLOGNE, , CONTRACT 1171, SUBMITTED, NO_UNIT, BUILDING_TEMPLE, NO_DISTRICT, VALUE 2577.0, Build City Building
56, 7, LOC_CITY_NAME_AACHEN, , CONTRACT 1172, SUBMITTED, NO_UNIT, BUILDING_TEMPLE, NO_DISTRICT, VALUE 2473.0, Build City Building
56, 7, LOC_CITY_NAME_MAGDEBURG, , CONTRACT 1173, SUBMITTED, NO_UNIT, BUILDING_TEMPLE, NO_DISTRICT, VALUE 2692.0, Build City Building
56, 7, LOC_CITY_NAME_AACHEN, , CONTRACT 1174, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 321.0, Build City Improvement
56, 7, LOC_CITY_NAME_MAGDEBURG, , CONTRACT 1174, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 321.0, Build City Improvement
56, 7, LOC_CITY_NAME_COLOGNE, , CONTRACT 1174, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 321.0, Build City Improvement
56, 7, LOC_CITY_NAME_DORTMUND, , CONTRACT 1174, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 321.0, Build City Improvement
56, 7, LOC_CITY_NAME_HEIDELBERG, , CONTRACT 1174, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 321.0, Build City Improvement
56, 7, LOC_CITY_NAME_MAINZ, , CONTRACT 1174, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 321.0, Build City Improvement
56, 7, LOC_CITY_NAME_BERLIN, , CONTRACT 1174, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 321.0, Build City Improvement
56, 8, LOC_CITY_HA_NOI, , CONTRACT 1130, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 504.0, Build City Improvement
56, 8, LOC_CITY_HA_NOI, , CONTRACT 1131, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 358.0, Build City Improvement
56, 8, LOC_CITY_HA_NOI, , , DISTRICT_THEATER, Build City District, CONTRACT 1156
56, 8, LOC_CITY_HUE, , CONTRACT 1130, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 504.0, Build City Improvement
56, 8, LOC_CITY_HUE, , CONTRACT 1131, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 358.0, Build City Improvement
56, 8, LOC_CITY_HUE, , , UNIT_MUSKETMAN, Default Specialization, , , Value 30.7
56, 8, LOC_CITY_QUANG_TRI, , CONTRACT 1131, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 358.0, Build City Improvement
56, 8, LOC_CITY_QUANG_TRI, , , BUILDING_CASTLE, Default Specialization, , , Value 965.4
56, 8, LOC_CITY_HOI_AN, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1155
56, 8, LOC_CITY_HOA_LU, , CONTRACT 1155, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 631.0, Build City Improvement
56, 8, LOC_CITY_HOA_LU, , , UNIT_MUSKETMAN, Default Specialization, , , Value 30.7
56, 8, LOC_CITY_DONG_HOI, , CONTRACT 1155, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 631.0, Build City Improvement
56, 8, LOC_CITY_DONG_HOI, , , BUILDING_WALLS, Default Specialization, , , Value 201.1
56, 8, LOC_CITY_CAN_THO, , CONTRACT 1154, ACCEPTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 221.0, Build City Building
56, 8, LOC_CITY_CAN_THO, , CONTRACT 1155, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 631.0, Build City Improvement
56, 8, LOC_CITY_CAN_THO, , , BUILDING_CASTLE, Default Specialization, , , Value 926.1
56, 8, LOC_CITY_NAME_VILNIUS, , CONTRACT 1130, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 504.0, Build City Improvement
56, 8, LOC_CITY_NAME_VILNIUS, , CONTRACT 1131, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 358.0, Build City Improvement
56, 8, LOC_CITY_NAME_VILNIUS, , CONTRACT 1155, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 631.0, Build City Improvement
56, 8, LOC_CITY_NAME_VILNIUS, , , UNIT_MUSKETMAN, Default Specialization, , , Value 29.9
56, 8, FAITH PURCHASE, , , UNIT_APOSTLE, Unknown, CONTRACT 1157
56, 9, LOC_CITY_NAME_ROME, , , BUILDING_TEMPLE, Default Specialization, , , Value 4055.7
56, 9, LOC_CITY_NAME_ARPINUM, , , BUILDING_DAR_E_MEHR, Default Specialization, , , Value 1455.1
56, 9, LOC_CITY_NAME_LUGDUNUM, , , DISTRICT_BATH, Build City District, CONTRACT 1159
56, 9, LOC_CITY_NAME_CUMAE, , CONTRACT 1158, ACCEPTED, NO_UNIT, BUILDING_TEMPLE, NO_DISTRICT, VALUE 2687.0, Build City Building
56, 9, LOC_CITY_NAME_CUMAE, , , BUILDING_DAR_E_MEHR, Default Specialization, , , Value 1455.1
56, 9, LOC_CITY_NAME_BRUNDISIUM, , CONTRACT 1093, COMPLETED, NO_UNIT, BUILDING_STAR_FORT, NO_DISTRICT, VALUE 1407.9, Build City Building
56, 9, LOC_CITY_NAME_BRUNDISIUM, , , DISTRICT_ENCAMPMENT, Build City District, CONTRACT 1135
56, 9, LOC_CITY_NAME_SETIA, , CONTRACT 1065, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 1909.0, Build City District
56, 9, LOC_CITY_NAME_SETIA, , , BUILDING_WALLS, Build City Building, CONTRACT 1066
56, 9, FAITH PURCHASE, , , UNIT_APOSTLE, Unknown, CONTRACT 1161
56, 10, LOC_CITY_NAME_BABYLON, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
56, 10, LOC_CITY_NAME_BABYLON, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
56, 10, LOC_CITY_NAME_BABYLON, , CONTRACT 1182, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 283.0, Build City Improvement
56, 14, LOC_CITY_NAME_LISBON, , , UNIT_CROSSBOWMAN, Default Specialization, , , Value 101.3
56, 15, LOC_CITY_NAME_VATICAN_CITY, , , UNIT_HORSEMAN, Default Specialization, , , Value 23.5
56, 15, LOC_CITY_NAME_VATICAN_CITY, , , UNIT_HORSEMAN, Default Specialization, , , Value 23.5
56, 18, LOC_CITY_NAME_BUENOS_AIRES, , , BUILDING_WALLS, Default Specialization, , , Value 274.4
56, 21, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
56, 21, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
56, 4, LOC_CITY_NAME_KURGUS, 3.68, 0.66, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: -0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
57, 5, LOC_CITY_NAME_CHALKIDIKI, , , BUILDING_ARENA, Default Specialization, , , Value 338.6
57, 5, LOC_CITY_NAME_ALEXANDRIA_LATMUS, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 170.5
57, 5, LOC_CITY_NAME_FEZ, , CONTRACT 1142, ACCEPTED, NO_UNIT, BUILDING_STAR_FORT, NO_DISTRICT, VALUE 956.0, Build City Building
57, 5, LOC_CITY_NAME_FEZ, , , UNIT_MUSKETMAN, Default Specialization, , , Value 45.9
57, 5, LOC_CITY_NAME_METHONE, , CONTRACT 1046, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_ENCAMPMENT, VALUE 2603.0, Build City District
57, 5, LOC_CITY_NAME_METHONE, , , BUILDING_STAR_FORT, Build City Building, CONTRACT 1141
57, 5, FAITH PURCHASE, , , UNIT_MISSIONARY, Unknown, CONTRACT 1164
57, 5, LOC_CITY_NAME_ALEXANDRIA_TROAS, , CONTRACT 1189, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_ENCAMPMENT, VALUE 1757.0, Build City District
57, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 1147, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 817.0, Build City Improvement
57, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 1148, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 2479.0, Build City District
57, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1167
57, 6, LOC_CITY_NAME_SAO_PAULO, , CONTRACT 1144, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 522.0, Build City Improvement
57, 6, LOC_CITY_NAME_SAO_PAULO, , CONTRACT 1147, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 817.0, Build City Improvement
57, 6, LOC_CITY_NAME_SAO_PAULO, , CONTRACT 1167, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 721.0, Build City Improvement
57, 6, LOC_CITY_NAME_SAO_PAULO, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1145
57, 6, LOC_CITY_NAME_CURITIBA, , CONTRACT 1144, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 522.0, Build City Improvement
57, 6, LOC_CITY_NAME_CURITIBA, , CONTRACT 1145, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 421.0, Build City Improvement
57, 6, LOC_CITY_NAME_CURITIBA, , CONTRACT 1147, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 817.0, Build City Improvement
57, 6, LOC_CITY_NAME_CURITIBA, , CONTRACT 1167, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 721.0, Build City Improvement
57, 6, LOC_CITY_NAME_CURITIBA, , , BUILDING_CASTLE, Default Specialization, , , Value 1327.4
57, 6, LOC_CITY_NAME_SALVADOR, , CONTRACT 1144, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 522.0, Build City Improvement
57, 6, LOC_CITY_NAME_SALVADOR, , CONTRACT 1145, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 421.0, Build City Improvement
57, 6, LOC_CITY_NAME_SALVADOR, , CONTRACT 1147, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 817.0, Build City Improvement
57, 6, LOC_CITY_NAME_SALVADOR, , CONTRACT 1167, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 721.0, Build City Improvement
57, 6, LOC_CITY_NAME_SALVADOR, , , BUILDING_CASTLE, Default Specialization, , , Value 1327.4
57, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 1144, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 522.0, Build City Improvement
57, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 1145, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 421.0, Build City Improvement
57, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 1147, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 817.0, Build City Improvement
57, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 1167, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 721.0, Build City Improvement
57, 6, LOC_CITY_NAME_PORTO_ALEGRE, , , BUILDING_CASTLE, Default Specialization, , , Value 1206.8
57, 6, FAITH PURCHASE, , , UNIT_APOSTLE, Unknown, CONTRACT 1168
57, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 1192, SUBMITTED, NO_UNIT, BUILDING_CASTLE, NO_DISTRICT, VALUE 515.0, Build City Building
57, 6, LOC_CITY_NAME_JERUSALEM, , CONTRACT 1193, SUBMITTED, NO_UNIT, BUILDING_CASTLE, NO_DISTRICT, VALUE 938.0, Build City Building
57, 6, LOC_CITY_NAME_FORTALEZA, , CONTRACT 1194, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 2029.0, Build City District
57, 6, LOC_CITY_NAME_SALVADOR, , CONTRACT 1195, SUBMITTED, NO_UNIT, BUILDING_CASTLE, NO_DISTRICT, VALUE 987.0, Build City Building
57, 6, LOC_CITY_NAME_FORTALEZA, , CONTRACT 1196, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 360.0, Build City Improvement
57, 6, LOC_CITY_NAME_CURITIBA, , CONTRACT 1196, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 360.0, Build City Improvement
57, 6, LOC_CITY_NAME_SALVADOR, , CONTRACT 1196, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 360.0, Build City Improvement
57, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 1196, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 360.0, Build City Improvement
57, 7, LOC_CITY_NAME_AACHEN, , CONTRACT 1152, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 2368.3, Build City District
57, 7, LOC_CITY_NAME_AACHEN, , , BUILDING_TEMPLE, Build City Building, CONTRACT 1172
57, 7, LOC_CITY_NAME_MAGDEBURG, , , BUILDING_TEMPLE, Build City Building, CONTRACT 1173
57, 7, LOC_CITY_NAME_COLOGNE, , CONTRACT 1171, ACCEPTED, NO_UNIT, BUILDING_TEMPLE, NO_DISTRICT, VALUE 2577.0, Build City Building
57, 7, LOC_CITY_NAME_COLOGNE, , , BUILDING_ALCHEMICAL_SOCIETY, Default Specialization, , , Value 2306.2
57, 7, LOC_CITY_NAME_DORTMUND, , , BUILDING_TEMPLE, Build City Building, CONTRACT 1169
57, 7, LOC_CITY_NAME_HEIDELBERG, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1174
57, 7, LOC_CITY_NAME_MAINZ, , CONTRACT 1128, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 3034.5, Build City District
57, 7, LOC_CITY_NAME_MAINZ, , CONTRACT 1174, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 321.0, Build City Improvement
57, 7, LOC_CITY_NAME_MAINZ, , , BUILDING_LIBRARY, Build City Building, CONTRACT 1170
57, 7, LOC_CITY_NAME_BERLIN, , CONTRACT 1083, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_ENTERTAINMENT_COMPLEX, VALUE 2365.4, Build City District
57, 7, LOC_CITY_NAME_BERLIN, , CONTRACT 1174, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 321.0, Build City Improvement
57, 7, LOC_CITY_NAME_BERLIN, , , BUILDING_GRANARY, Default Specialization, , , Value 497.5
57, 7, LOC_CITY_NAME_HEIDELBERG, , CONTRACT 1198, SUBMITTED, NO_UNIT, BUILDING_STAR_FORT, NO_DISTRICT, VALUE 858.0, Build City Building
57, 7, LOC_CITY_NAME_AACHEN, , CONTRACT 1199, SUBMITTED, NO_UNIT, BUILDING_STAR_FORT, NO_DISTRICT, VALUE 0.0, Build Trigger Building
57, 7, LOC_CITY_NAME_AACHEN, , CONTRACT 1200, SUBMITTED, NO_UNIT, BUILDING_AMPHITHEATER, NO_DISTRICT, VALUE 100.0, Manage Great Person
57, 7, LOC_CITY_NAME_HEIDELBERG, , CONTRACT 1200, SUBMITTED, NO_UNIT, BUILDING_AMPHITHEATER, NO_DISTRICT, VALUE 100.0, Manage Great Person
57, 7, LOC_CITY_NAME_BERLIN, , CONTRACT 1200, SUBMITTED, NO_UNIT, BUILDING_AMPHITHEATER, NO_DISTRICT, VALUE 100.0, Manage Great Person
57, 8, LOC_CITY_HA_NOI, , CONTRACT 1155, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 631.0, Build City Improvement
57, 8, LOC_CITY_HA_NOI, , CONTRACT 1156, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 2551.2, Build City District
57, 8, LOC_CITY_HA_NOI, , , BUILDING_AMPHITHEATER, Default Specialization, , , Value 2605.3
57, 8, LOC_CITY_HUE, , , UNIT_SPY, Default Specialization, , , Value 402.3
57, 8, LOC_CITY_QUANG_TRI, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 172.2
57, 8, LOC_CITY_HOI_AN, , CONTRACT 1155, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 631.0, Build City Improvement
57, 8, LOC_CITY_HOI_AN, , , UNIT_MUSKETMAN, Default Specialization, , , Value 30.1
57, 8, LOC_CITY_HOA_LU, , , UNIT_MUSKETMAN, Default Specialization, , , Value 30.1
57, 8, LOC_CITY_DONG_HOI, , , BUILDING_CASTLE, Default Specialization, , , Value 905.1
57, 8, FAITH PURCHASE, , , UNIT_APOSTLE, Unknown, CONTRACT 1179
57, 8, LOC_CITY_QUANG_TRI, , CONTRACT 1201, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_GOVERNMENT, VALUE 1677.0, Build City District
57, 8, LOC_CITY_HA_NOI, , CONTRACT 1202, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 348.0, Build City Improvement
57, 8, LOC_CITY_HUE, , CONTRACT 1202, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 348.0, Build City Improvement
57, 8, LOC_CITY_QUANG_TRI, , CONTRACT 1202, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 348.0, Build City Improvement
57, 8, LOC_CITY_HOI_AN, , CONTRACT 1202, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 348.0, Build City Improvement
57, 8, LOC_CITY_HOA_LU, , CONTRACT 1202, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 348.0, Build City Improvement
57, 8, LOC_CITY_DONG_HOI, , CONTRACT 1202, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 348.0, Build City Improvement
57, 8, LOC_CITY_CAN_THO, , CONTRACT 1202, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 348.0, Build City Improvement
57, 8, LOC_CITY_NAME_VILNIUS, , CONTRACT 1202, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 348.0, Build City Improvement
57, 9, LOC_CITY_NAME_ROME, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 125.0
57, 9, LOC_CITY_NAME_ARRETIUM, , , BUILDING_DAR_E_MEHR, Default Specialization, , , Value 1527.4
57, 9, LOC_CITY_NAME_ARPINUM, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 125.0
57, 9, LOC_CITY_NAME_LUGDUNUM, , CONTRACT 1159, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_BATH, VALUE 1334.9, Build City District
57, 9, LOC_CITY_NAME_LUGDUNUM, , , BUILDING_STAR_FORT, Default Specialization, , , Value 1447.1
57, 9, LOC_CITY_NAME_CUMAE, , , UNIT_MUSKETMAN, Default Specialization, , , Value 29.4
57, 9, FAITH PURCHASE, , , UNIT_APOSTLE, Unknown, CONTRACT 1181
57, 9, LOC_CITY_NAME_SETIA, , CONTRACT 1204, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_ENCAMPMENT, VALUE 1369.0, Build City District
57, 9, LOC_CITY_NAME_ROME, , CONTRACT 1207, SUBMITTED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 8793.0, Build City Building
57, 10, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1182
57, 10, LOC_CITY_NAME_BABYLON, , CONTRACT 1182, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 283.0, Build City Improvement
57, 10, LOC_CITY_NAME_BABYLON, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
57, 10, LOC_CITY_NAME_BABYLON, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
57, 12, LOC_CITY_NAME_HATTUSA, , , BUILDING_CASTLE, Default Specialization, , , Value 1262.3
57, 12, LOC_CITY_NAME_HATTUSA, , CONTRACT 1209, SUBMITTED, NO_UNIT, BUILDING_CASTLE, NO_DISTRICT, VALUE 936.0, Build City Building
57, 13, LOC_CITY_NAME_JOHANNESBURG, , CONTRACT 1210, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_INDUSTRIAL_ZONE, VALUE 333.0, Build City District
57, 15, LOC_CITY_NAME_VATICAN_CITY, , , UNIT_HORSEMAN, Default Specialization, , , Value 23.5
57, 15, LOC_CITY_NAME_VATICAN_CITY, , , UNIT_HORSEMAN, Default Specialization, , , Value 23.5
57, 17, LOC_CITY_NAME_YEREVAN, , CONTRACT 1211, SUBMITTED, UNIT_COURSER, NO_BUILDING, NO_DISTRICT, VALUE 17.0, Build City Building
57, 18, LOC_CITY_NAME_BUENOS_AIRES, Canceling current build, OLD VALUE 482.4
57, 18, LOC_CITY_NAME_BUENOS_AIRES, , , BUILDING_WALLS, Default Specialization, , , Value 482.4
57, 20, LOC_CITY_NAME_KUMASI, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
57, 20, LOC_CITY_NAME_KUMASI, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
57, 21, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
57, 21, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
58, 5, LOC_CITY_NAME_PELLA, , , BUILDING_TEMPLE, Default Specialization, , , Value 1377.3
58, 5, LOC_CITY_NAME_CHALKIDIKI, , , BUILDING_TEMPLE, Default Specialization, , , Value 1340.8
58, 5, LOC_CITY_NAME_FEZ, , , UNIT_MUSKETMAN, Default Specialization, , , Value 43.6
58, 5, FAITH PURCHASE, , , UNIT_MISSIONARY, Unknown, CONTRACT 1191
